run,body-length,body-height,body-width,front-arc-diameter,slant-angle-length,slant-angle-height,slant-surface-length,slant-angle-degrees
422,1048.4969939879759,292.7254509018036,314.0280561122245,179.23847695390782,89.06669232139306,34.8259037218023,95.63325389797181,21.35595984495894
423,1006.813627254509,265.7615230460922,493.5871743486974,189.0180360721443,115.1415366244631,43.22289918174928,122.98696056866451,20.57559728049585
424,940.2805611222445,278.5270541082164,340.08016032064126,170.42084168336675,148.7643621731587,94.74991677687845,176.37568478112883,32.49357957420938
425,894.5891783567134,295.9819639278557,438.2765531062124,171.70340681362725,101.07484430307005,49.32980497080162,112.47023521513226,26.014793663178487
426,1075.751503006012,275.5310621242485,376.9539078156313,234.06813627254508,196.11078998662796,77.9559258569845,211.03688854178782,21.678296892298402
427,827.2545090180361,275.14028056112227,412.62525050100203,225.09018036072143,80.83253096252884,50.47484980624894,95.29747386353728,31.98219451747539
428,1182.3647294589177,310.9619238476954,428.6573146292585,165.1302605210421,227.67507519560746,101.23850417774656,249.16896795843803,23.97290754696964
429,1178.3567134268537,253.2565130260521,458.316633266533,192.06412825651302,129.5513190024755,129.4829434521137,183.1648899224533,44.984876014742206
430,988.376753507014,306.9238476953908,363.32665330661325,235.3507014028056,198.8555104395827,28.337316320934182,200.8644257414928,8.110162504605391
431,1058.11623246493,267.84569138276555,478.75751503006006,222.0440881763527,223.21490445955607,206.2009474270838,303.8811022303225,42.731061162520035
432,866.5330661322645,266.67334669338675,497.5951903807615,233.58717434869737,158.37088375850027,43.98626240538082,164.36583617906558,15.522213416804416
433,861.7234468937876,311.7434869739479,394.188376753507,182.4448897795591,204.34495134549218,193.22377262534755,281.23350697945574,43.39768461635366
434,888.9779559118236,273.44689378757516,481.16232464929857,225.250501002004,222.185634289698,31.390769215460356,224.39214887480736,8.041623293266944
435,1171.1422845691382,274.4889779559118,330.8617234468938,170.26052104208418,177.92701698580282,107.34540996679893,207.80053035160017,31.103062437403214
436,813.627254509018,250.52104208416833,320.04008016032066,207.61523046092185,178.27010704242213,72.99406490337947,192.6353149763444,22.267023207493672
437,1155.1102204408817,297.4148296593186,371.7434869739479,200.56112224448896,88.03742215153504,184.44509555358482,204.37852375643246,64.48440703663323
438,1167.935871743487,304.70941883767534,362.5250501002004,231.82364729458916,78.77399062281279,156.96401950284925,175.62188080399844,63.34974804454082
439,1021.2424849699398,313.69739478957916,411.8236472945892,193.50701402805612,151.85217268273277,164.97933335098045,224.22591906690988,47.372557484932585
440,1197.5951903807616,271.4929859719439,333.26653306613224,235.51102204408818,216.01001327054985,90.16973743508919,234.07457653973455,22.657273893952592
441,1045.2905811623245,286.3426853707415,441.4829659318637,193.6673346693387,97.64394373687662,68.4138855615902,119.2258339711855,35.01687213080554
442,1189.5791583166333,281.2625250501002,336.07214428857714,162.40480961923848,106.56428520897954,177.95650815271668,207.4233971277316,59.08589441637987
443,909.8196392785571,263.0260521042084,364.5290581162325,215.31062124248496,208.11894196830497,147.04029759563917,254.82217941737494,35.241988954542265
444,1024.4488977955912,307.314629258517,430.2605210420842,163.52705410821642,194.0522496469119,205.81926581526804,282.87425788460035,46.68555606346806
445,860.1202404809619,267.3246492985972,380.9619238476954,209.37875751503006,165.5757749475065,214.216261275215,270.74701077610905,52.298219544839895
446,942.685370741483,313.95791583166334,366.53306613226454,228.29659318637275,152.53835279597143,40.1694462872231,157.7388141477244,14.75331925095813
447,1153.5070140280561,276.5731462925852,427.8557114228457,203.2865731462926,141.21638092753312,73.37574651519523,159.14165519728746,27.456297384195107
448,1018.0360721442886,297.935871743487,313.22645290581164,211.14228456913827,219.78400389336264,123.37603766306133,252.04494646160785,29.307732805258844
449,1090.9819639278558,307.4448897795591,413.4268537074148,204.72945891783567,134.3545797951463,100.09345934229925,167.54060318334433,36.685918007765075
450,1199.198396793587,283.86773547094185,467.13426853707415,173.46693386773546,77.74472045295475,211.54448999250462,225.37815511823007,69.82111396574615
451,1011.623246492986,281.9138276553106,483.5671342685371,213.7074148296593,136.7562101914817,209.63608193342574,250.29891704586882,56.881558725419985
452,804.0080160320641,271.2324649298597,411.02204408817636,225.89178356713427,154.93998319230684,195.5138622962422,249.4635619516932,51.60403092147902
453,946.6933867735471,314.34869739478955,392.98597194388776,199.59919839679358,215.32383315731113,122.99435605124556,247.97573418788002,29.735285203782404
454,809.6192384769539,312.6553106212425,451.90380761523045,192.86573146292585,130.92367922895286,139.40666535932374,191.24651141773074,46.79735597980047
455,1142.2845691382765,308.48697394789576,325.6513026052104,191.26252505010018,244.8295780265746,187.11686683629523,308.1464653882995,37.38973707122443
456,836.87374749499,285.69138276553105,498.7975951903808,215.47094188376752,105.5350150391215,178.33818976453247,207.2248762282125,59.38426817864654
457,1034.8697394789579,280.2204408817635,372.5450901803607,237.43486973947896,202.97259111901482,122.23099282761402,236.93519863707672,31.056537051860417
458,1179.1583166332666,277.87575150300603,366.13226452905815,184.84969939879758,217.38237349702723,197.42227035532105,293.6505561708517,42.24509300592617
459,852.9058116232464,271.75350701402806,327.6553106212425,214.6693386773547,206.74658174182758,168.7961494691382,266.90127226661514,39.229570377237614
460,962.7254509018036,262.24448897795594,327.25450901803606,225.7314629258517,189.59207891086044,127.57453539303482,228.5178734070721,33.93619930924843
461,1014.8296593186373,298.19639278557116,360.92184368737475,234.54909819639278,191.6506192505765,168.4144678573224,255.13406836954277,41.30764011490715
462,1094.1883767535069,283.7374749498998,494.3887775551102,160.80160320641284,240.36940729052316,98.94841450685195,259.93891723752563,22.374586361820697
463,905.811623246493,291.6833667334669,307.2144288577154,208.41683366733466,136.070030078243,32.53581405090767,139.9057978836088,13.447551028476854
464,1003.6072144288577,294.5490981963928,421.8436873747495,172.66533066132266,171.40830591003532,146.6586159838234,225.58713832406056,40.55061842081264
465,1101.4028056112224,283.34669338677355,418.23647294589176,160,181.0148274953769,86.73460292874725,200.72184514493807,25.601758022102853
466,1060.5210420841684,259.5090180360721,359.7194388777555,237.59519038076152,109.30900566193428,114.97904220311435,158.64626962127517,46.448137725763445
467,925.8517034068136,308.87775551102203,479.1583166332665,180.52104208416833,159.74324398497765,146.27693437200764,216.5983507049782,42.48034502785464
468,900.2004008016032,286.9939879759519,480.36072144288573,176.83366733466934,164.54650477764847,211.92617160432036,268.30626985854155,52.1730504518425
469,864.128256513026,272.7955911823647,462.7254509018036,238.23647294589176,84.26343152872226,213.45289805158345,229.48303985178367,68.45769834220559
470,873.7474949899799,292.98597194388776,364.12825651302603,239.19839679358716,206.06040162858892,110.78054447314086,233.9513157755282,28.26300808470409
471,1032.4649298597194,307.5751503006012,485.9719438877755,226.53306613226454,221.84254423307868,76.81088102153718,234.7637661035242,19.097927279848133
472,882.5651302605211,312.5250501002004,389.37875751503003,237.91583166332666,145.33346160696527,132.53639634663986,196.69192006591643,42.36315370092252
473,1040.4809619238476,310.44088176352705,335.67134268537075,202.48496993987976,173.80993630637067,148.1853424310865,228.40488101230017,40.449953672488476
474,1095.7915831663327,264.58917835671343,430.66132264529057,174.42885771543087,232.82142604489763,210.01776354524154,313.54948162949455,42.052201702488745
475,1109.4188376753507,266.9338677354709,406.6132264529058,223.16633266533066,125.09114826642403,140.55171019477106,188.15572968498034,48.33088867531482
476,1102.2044088176353,307.8356713426854,349.69939879759517,198.1563126252505,130.23749911571417,115.74240542674589,174.23579020937365,41.6275766402133
477,1079.7595190380762,272.53507014028054,473.5470941883767,189.49899799599197,221.49945417645932,207.34599226253113,303.4046286855278,43.10971668634165
478,887.374749498998,305.1002004008016,305.6112224448898,224.60921843687373,218.75473372350456,82.91778681058953,233.94228539536786,20.758939435150705
479,860.9218436873748,292.0741482965932,470.7414829659318,168.1763527054108,82.2048911890062,208.8727187097942,224.46705049208708,68.51716131614333
480,886.5731462925852,299.498997995992,495.59118236472943,197.6753507014028,221.15636411983996,181.00996104724285,285.7879342957495,39.299313409205034
481,1059.7194388777555,284.90981963927857,355.31062124248496,181.00200400801603,189.9351689674798,170.70455752821704,255.37308858141154,41.9476731201156
482,1121.442885771543,270.8416833667335,500,160.9619238476954,190.96443913733782,149.33038726653382,242.41902065681845,38.02469922631177
483,921.8436873747495,270.32064128256513,302.40480961923845,178.11623246492985,207.7758519116856,132.91807795845563,246.653643974292,32.60780375846953
484,1062.124248496994,287.9058116232465,423.0460921843687,185.65130260521042,124.40496815318535,42.841217569933505,131.57494451478763,19.00212118655416
485,864.9298597194389,298.0661322645291,375.751503006012,171.06212424849699,208.46203202492427,200.47572324984722,289.21779753070155,43.88119005741183
486,1112.625250501002,281.39278557114227,324.8496993987976,201.04208416833666,117.88625707741784,29.482361156381497,121.51699151591254,14.041182248280629
487,899.3987975951903,265.2404809619238,417.8356713426854,183.24649298597194,226.9888950823688,174.9030552581905,286.5572145826454,37.61553628860061
488,1154.3086172344688,271.62324649298597,386.5731462925852,206.97394789579158,199.5416905528214,64.59706944343249,209.73713941349914,17.938176949718727
489,1152.7054108216432,256.25250501002006,471.14228456913827,224.2885771543086,207.08967179844694,178.71987137634824,273.5451052209981,40.794428574727135
490,991.5831663326653,314.47895791583164,422.2444889779559,240,146.01964172020394,109.25381802587776,182.3681236437123,36.804319377768635
491,1088.577154308617,264.32865731462925,494.78957915831666,177.31462925851704,213.9514729308338,152.00215854924423,262.4497837166243,35.39194963186331
492,1070.1402805611222,265.501002004008,422.6452905811623,219.15831663326654,244.48648796995525,132.1547147348241,277.9181739766685,28.392993373014278
493,1139.0781563126252,299.7595190380762,446.6933867735471,180.6813627254509,127.83586871937878,26.810589873671095,130.61706267028225,11.844778599244767
494,925.0501002004008,304.44889779559117,366.9338677354709,233.74749498997994,182.7302777784736,87.11628454056303,202.43419041542975,25.489376073467458
495,880.1603206412825,257.685370741483,379.35871743486973,236.95390781563125,134.69766985176562,69.55893039703753,151.5978464935276,27.31218420695522
496,1105.4108216432865,252.34468937875752,390.9819639278557,195.59118236472946,115.82771673770179,204.67422097982072,235.1756719951402,60.49393253519504
497,1183.1663326653306,252.4749498997996,376.15230460921845,160.64128256513027,188.2197186843831,113.45231575585126,219.76826534327856,31.08011455542518
498,889.7795591182364,276.9639278557114,456.312625250501,231.98396793587173,79.11708067943212,78.71928908061605,111.60752182802631,44.8555989882658
499,814.4288577154308,266.28256513026054,408.21643286573146,189.33867735470943,84.60652158534161,153.5288849965073,175.29798065876753,61.141770199386926
